ticker,name,open,high,low,close,prev_close,volume
6697,東捷資訊,48.5,48.9,48.4,48.5,48.7,17
6703,軒郁,110.0,110.0,109.0,109.0,112.0,14
6708,天擎,37.0,37.4,37.0,37.0,38.0,8
6712,長聖,163.5,165.0,163.0,164.5,164.5,91
6716,應廣,46.75,47.35,46.4,47.0,46.75,27
6720,久昌,126.0,126.0,124.5,125.5,127.0,30
6721,信實,61.7,61.7,61.7,61.7,61.2,3
6727,亞泰金屬,195.5,197.0,188.0,191.0,196.0,890
6728,上洋,131.0,132.5,131.0,132.5,133.5,8
6730,常廣,36.0,36.0,35.55,36.0,36.0,47
6732,昇佳電子,175.0,176.5,172.0,175.5,176.5,86
6733,博晟生醫,39.9,39.9,38.85,39.2,39.900000000000006,180
6735,美達科技,60.7,60.7,56.6,58.4,59.6,58
6739,竹陞科技,751.0,777.0,742.0,745.0,756.0,517
6741,91APP*-KY,70.6,71.7,70.6,70.9,71.5,166
6751,智聯服務,51.7,52.2,51.2,51.8,51.699999999999996,46
6752,叡揚,123.0,123.0,120.0,120.5,123.5,51
6761,穩得,123.0,123.0,118.0,121.5,123.0,143
6762,達亞,185.5,186.0,185.5,185.5,194.0,4
6763,綠界科技*,57.9,58.3,56.5,57.1,57.9,414
6767,台微醫,27.85,28.45,26.9,28.0,28.2,19
6785,昱展新藥,275.0,276.0,268.0,272.0,275.0,73
6788,華景電,290.0,294.5,279.5,293.5,268.5,8713
6791,虎門科技,109.0,109.0,104.5,105.0,106.5,10
6803,崑鼎,294.5,296.0,293.0,294.0,294.5,40
6804,明係,19.25,19.25,18.3,18.6,19.700000000000003,141
6811,宏碁資訊,205.0,205.0,200.5,201.5,204.5,97
6821,聯寶,35.8,36.7,35.8,36.1,36.65,20
6823,濾能,81.8,82.0,77.0,77.2,81.60000000000001,365
6829,千附精密,110.0,110.0,107.0,108.5,110.5,94
6840,東研信超,60.5,60.9,59.0,60.0,61.2,31
6841,長佳智能,67.3,69.5,67.2,69.0,67.2,435
6843,進典,56.8,56.8,55.8,55.8,57.0,7
6844,諾貝兒,75.3,76.0,75.2,76.0,76.3,18
6846,綠茵,74.0,75.4,74.0,74.0,75.0,8
6856,鑫傳,57.6,57.6,57.6,57.6,57.6,1
6859,伯特光,115.5,118.0,114.5,117.5,115.5,97
6865,偉康科技,44.0,44.8,43.9,44.3,43.9,11
6870,騰雲,221.5,222.0,217.5,218.5,223.5,66
6872,浩宇生醫,20.4,20.4,20.3,20.35,20.400000000000002,40
6874,倍力,68.8,69.0,68.0,69.0,68.4,3
6875,國邑*,56.8,58.7,56.2,56.5,57.3,250
6877,鏵友益,87.8,87.9,83.9,86.7,87.0,155
6881,潤德,224.0,226.0,224.0,226.0,227.0,4
6894,衛司特,198.5,198.5,195.5,196.0,197.5,11
6895,宏碩系統,199.0,200.5,194.0,196.0,199.0,85
6899,創為精密,53.0,53.0,53.0,53.0,54.0,5
6903,巨漢,210.5,220.5,208.5,220.5,200.5,4616
6904,伯鑫,115.0,118.5,115.0,118.5,119.0,4
6910,德鴻,36.6,36.95,35.4,35.5,37.0,291
6913,鴻呈,118.0,119.0,112.5,113.5,118.0,297
6922,宸曜,172.0,173.0,167.0,168.0,173.5,144
6925,意藍,97.2,97.2,93.3,94.3,97.3,116
6929,佑全,32.0,33.2,31.5,33.2,33.650000000000006,15
6953,家碩,194.5,196.5,194.5,196.5,203.0,3
6967,汎瑋材料,74.3,77.3,73.1,77.3,74.3,624
6968,萬達寵物,54.5,54.5,53.2,53.5,54.5,40
6971,惠民實業,31.0,31.3,30.55,31.0,31.15,42
6982,大井泵浦,65.2,65.2,63.9,64.5,65.2,25
6996,力領科技,143.0,144.0,141.5,143.5,143.0,42
6997,博弘,90.5,90.5,90.5,90.5,88.2,1
7402,邑錡,131.0,131.0,125.0,127.0,131.0,115
7547,碩網,62.0,62.0,61.7,61.7,61.7,4
7556,意德士,168.0,168.0,165.0,165.0,169.0,24
7584,樂意,42.0,42.45,40.8,42.45,42.900000000000006,5
7642,昶瑞機電,82.6,83.5,81.8,83.5,83.5,26
7703,銳澤,233.0,233.0,224.5,228.0,233.0,197
7704,明遠精密,44.75,44.75,44.1,44.15,44.35,59
7708,全家餐飲,97.0,97.1,97.0,97.0,97.1,5
7709,榮田,37.7,37.7,37.65,37.65,37.699999999999996,7
7712,博盛半導體,88.3,89.3,85.2,86.9,88.0,234
7713,威力德生醫,75.3,75.3,75.3,75.3,73.7,6
7714,創泓科技,157.0,157.0,145.5,148.0,155.0,266
7715,裕山,31.0,31.55,30.75,31.25,31.0,104
7716,昱臺國際,26.0,26.0,26.0,26.0,25.6,1
7717,萊德光電-KY,333.5,354.0,294.0,354.0,322.0,1756
7718,友鋮,44.2,44.2,44.0,44.0,44.65,8
7723,築間,31.9,31.9,31.1,31.35,31.900000000000002,66
7728,光焱科技,470.0,472.5,451.0,472.5,472.5,56
7734,印能科技,888.0,890.0,876.0,885.0,888.0,22
7738,東聯互動,188.5,188.5,185.0,185.5,188.5,67
7743,金利食安,22.0,22.0,22.0,22.0,22.0,1
7744,崴寶,276.5,280.5,271.0,275.0,276.0,56
7747,昕奇雲端,122.0,122.0,122.0,122.0,119.5,1
7751,竑騰,611.0,633.0,611.0,633.0,620.0,65
7753,星亞,42.15,43.95,41.85,43.95,42.150000000000006,44
7757,金色三麥,120.0,121.0,119.0,121.0,120.0,13
7767,仁大資訊,50.5,51.4,49.95,50.5,51.0,106
